0;48.05196501081935;-0.30647577650700375;-40.0
1;57.2962175253438;2.713327348438645;-30.0
2;49.16371809304852;4.221244038718416;-40.0
3;66.75297592783951;6.126383654139501;-20.0
4;39.956574883080755;4.397192568715494;-50.0
5;66.75297592783951;5.405870119215502;-20.0
6;66.75297592783951;5.385192970985955;-20.0
7;66.75297592783951;4.091872956383532;-20.0
8;57.73214184093667;5.2890355079784275;-30.0
9;75.72700044143625;4.946405929988328;-10.0
10;66.75297592783951;4.492734054987693;-20.0
11;75.72700044143625;4.436577262683599;-10.0
12;57.701682633451966;2.2315180018004614;-30.0
