0;91.57598249381266;7.900315326627959;72
1;92.57237888630937;20.931618986840878;82
2;91.57598249381266;20.937938107611142;72
3;92.57237888630937;24.354811481564404;82
4;92.13703951986405;26.53039766900545;78
5;92.13703951986405;25.088280706452885;78
6;92.13703951986405;24.05460011115142;78
7;92.57237888630937;26.54271621270895;82
8;92.57237888630937;25.033401011142605;82
9;91.57237888630937;27.86176078947959;72
10;92.32700044143624;29.332555779008104;76
11;92.32700044143624;22.961115797893317;76
12;91.5001335721758;23.506914833965652;66
