0;91.08657125383502;6.59291696932838;66
1;92.57237888630937;14.295697711082685;82
2;91.08657125383502;17.315881229166067;66
3;89.12353644806848;19.890696244582173;46
4;92.25092391510478;27.388308460500593;78
5;92.22784596782223;24.522651872287412;78
6;90.84814186652393;21.735098039182162;62
7;91.72482618476617;21.212516899891927;68
8;92.56956207860756;22.850081594866378;76
9;91.93011907701947;26.701122554062856;76
10;91.90669517527552;24.495945924154572;72
11;92.56956207860756;27.4368144739034;76
12;92.24317193830046;25.395064859899854;78
