0;48.20698639161586;2.7198816208186356;-40.0
1;48.66728120673463;8.034826919127442;-40.0
2;66.17991706964764;8.760143931158556;-20.0
3;66.17991706964764;11.060980770834178;-20.0
4;57.58389959779558;10.236396289130985;-30.0
5;75.21003982910274;13.415347940069882;-10.0
6;57.03129244001463;10.09587131390231;-30.0
7;57.482547103535296;11.288403429851549;-30.0
8;57.37959913428285;8.539001078736707;-30.0
9;66.21003982910274;10.930099046050683;-20.0
10;57.26665872310225;12.182801344553257;-30.0
11;66.42405089685369;9.726778935308303;-20.0
12;66.21003982910274;9.496830763365843;-20.0
