0;92.63931836898448;9.009917724812588;82
1;90.07057091248858;16.55036416786075;56
2;91.84317193830047;19.637672546532077;74
3;90.85092391510479;23.802993102858437;64
4;91.84317193830047;23.788680499261428;74
5;89.5619206910768;24.99791093773219;50
6;92.52482618476617;23.727717986341307;76
7;92.04317193830046;24.895538111448378;76
8;92.14400818918014;26.49155394147229;78
9;92.52482618476617;30.60564133296049;76
10;92.53357331188757;27.033495966212673;82
11;91.85873645484158;27.798595278134155;74
12;91.85873645484158;25.649780790517887;74
