0;48.344008189180144;2.4429750432102693;-40.0
1;65.6421577334919;7.444295953922084;-20.0
2;48.45482255552044;6.618262379910506;-40.0
3;66.38687189361193;7.449412523958111;-20.0
4;48.19788162462294;4.966295705426585;-40.0
5;66.38687189361193;6.7851097583045545;-20.0
6;57.39052820481504;9.256863205959359;-30.0
7;48.5489615464343;9.53644434508897;-40.0
8;57.159358342626604;13.124741298493323;-30.0
9;75.20090734553948;10.279068726533152;-10.0
10;66.47057091248858;10.326471457320123;-20.0
11;75.20090734553948;10.953354027414273;-10.0
12;57.185869468174936;8.115547494344149;-30.0
