n_gen;max_fitness;avg_fitness;best_individual_gain
0;86.84763751052515;6.2005573551327675;30.40000000000026
1;90.47302464366022;6.144129871879262;61.600000000000335
2;90.47302464366022;7.923189945859486;61.600000000000335
3;90.07310261863331;9.931800260066803;58.60000000000033
4;90.47302464366022;13.072085286240407;61.600000000000335
5;89.82990021702646;12.782941161835378;55.60000000000032
6;89.69982739098297;14.996155050982622;53.80000000000032
7;88.17389596854987;15.724740466951525;40.600000000000286
8;91.14322890233346;16.843494662967064;67.6000000000003
9;91.14322890233346;15.489880215976044;67.6000000000003
10;89.69982739098297;18.159831160525478;53.80000000000032
11;88.44323034442787;17.735374221130332;49.000000000000306
12;91.14322890233346;17.19323751453926;67.6000000000003
13;91.14322890233346;11.014440651765913;67.6000000000003
14;90.8957442025855;10.816844417164752;68.2000000000003
15;87.28532996056656;12.352323222966673;41.80000000000029
16;87.0049280777976;7.006302048978466;28.600000000000257
17;88.24290651349462;10.864922141224833;39.40000000000028
18;90.34290651349463;7.20113095529729;60.40000000000033
19;85.01520860761431;10.086576623874512;16.000000000000227
20;89.48695546589963;9.309440092824634;55.60000000000032
21;90.39777673454486;7.576774494906461;66.40000000000032
22;90.39777673454486;6.20251056568726;66.40000000000032
23;90.93946701359934;5.33287660899283;68.2000000000003
24;90.93946701359934;2.7430622834903926;68.2000000000003
