n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;18.13164872753986;-6.85751406254539;93.26168263345198;34.25897213747186;1.0;0.0;"{'weights_and_biases': array([-0.61951161,  0.84980531,  0.15775465, ...,  0.64360912,
        0.57118645,  0.51591922]), 'mut_step_size': 1.0, 'fitness': 92.61173587691742, 'individual_gain': 88.00000000000011}"
1;92.69957202720283;91.15936107665804;94.11679627126202;0.9034835076906826;0.9984063401254736;0.016306914788942833;"{'weights_and_biases': array([ 0.92303149,  0.50201446, -0.01479232, ...,  1.16073876,
        0.41517545, -1.20193801]), 'mut_step_size': 0.9999999999999997, 'fitness': 94.0163688244019, 'individual_gain': 98.80000000000001}"
2;93.31379246556332;92.60669517527553;94.12109822612271;0.33823914454650056;1.003832884635231;0.0485554085536707;"{'weights_and_biases': array([ 0.92303149,  0.50201446, -0.01479232, ...,  1.16073876,
        0.41517545, -1.20193801]), 'mut_step_size': 0.9999999999999997, 'fitness': 94.12109822612271, 'individual_gain': 98.80000000000001}"
3;93.4374896548086;93.02168263345199;94.28951600496185;0.3644734315279223;1.020062718961129;0.09457812790231072;"{'weights_and_biases': array([-1.74855578, -1.36220472,  3.37532307, ..., -0.22198569,
        0.7096521 , -1.828983  ]), 'mut_step_size': 0.9120276263973579, 'fitness': 94.09870783429058, 'individual_gain': 94.60000000000005}"
4;93.55987309617997;93.02168263345199;94.64355803717005;0.3455396463025672;1.0168935529458996;0.15046856362553962;"{'weights_and_biases': array([ 0.95285388, -2.72814169,  0.84504305, ...,  3.41889656,
       -0.18606708,  2.99143259]), 'mut_step_size': 1.0757340539111686, 'fitness': 94.64355803717005, 'individual_gain': 98.80000000000001}"
5;93.54998671597298;93.0928282285399;94.39719807741363;0.3035951154250944;1.0925035182774094;0.2516513468570099;"{'weights_and_biases': array([-5.87662554, -3.09158816, -6.26986931, ...,  1.19363375,
        9.96620126, 11.23311309]), 'mut_step_size': 0.893744381333605, 'fitness': 94.04814186652393, 'individual_gain': 94.00000000000006}"
6;93.68821403854014;93.26168263345198;94.54094470078547;0.2926670470052199;1.039405529255662;0.286572316304074;"{'weights_and_biases': array([-3.36257321, -2.0579762 ,  3.74523134, ..., -0.22198569,
        1.86466673, -0.68009158]), 'mut_step_size': 0.9182720520733344, 'fitness': 94.54094470078547, 'individual_gain': 97.00000000000003}"
7;93.6254140685521;93.0928282285399;94.50420156294973;0.3548107864800995;1.0460064897717063;0.4960414301650179;"{'weights_and_biases': array([-5.0042253 , -3.09125116, -5.47215631, ..., -7.18260728,
        4.50182243, -3.30244754]), 'mut_step_size': 1.6873239063446783, 'fitness': 94.50420156294973, 'individual_gain': 96.40000000000003}"
8;93.72056961227908;93.31124010962185;94.50420156294973;0.268949521378323;1.0083277330268263;0.7114213933458714;"{'weights_and_biases': array([-4.38504372, -8.46486537, -8.50366721, ...,  1.01680055,
        7.60364488,  8.56110847]), 'mut_step_size': 0.8211886276015931, 'fitness': 94.50420156294973, 'individual_gain': 96.40000000000003}"
9;93.80658493209712;93.39964417492169;94.48624979919323;0.2568117107534292;1.0352736972068162;0.937144316729364;"{'weights_and_biases': array([-4.38504372, -8.46486537, -8.50366721, ...,  1.01680055,
        7.60364488,  8.56110847]), 'mut_step_size': 0.821188627601593, 'fitness': 94.48624979919323, 'individual_gain': 95.80000000000004}"
10;93.76703398146053;93.3928282285399;94.38936470590374;0.25325513876457;1.2936481430831341;1.3491937484520196;"{'weights_and_biases': array([-50.25640956, -11.18100537,   2.02618591, ..., -45.09451594,
       -24.54463855, -46.47761626]), 'mut_step_size': 3.75134388524855, 'fitness': 94.09065437104557, 'individual_gain': 95.20000000000005}"
11;93.74682930090076;93.23250552318656;94.38936470590374;0.2954018313544912;1.0557483173088167;1.3093436937703584;"{'weights_and_biases': array([ 10.61865424, -24.24624758, -41.55927908, ...,   0.6687961 ,
        25.13221644,  48.59122448]), 'mut_step_size': 0.6686472282048745, 'fitness': 94.05732261812773, 'individual_gain': 94.60000000000005}"
12;93.93309453925502;93.62168263345198;94.16814186652394;0.13972306559961237;0.611785668996168;0.18449632313858577;"{'weights_and_biases': array([  4.89658704, -10.00861979, -16.43018784, ...,   8.9790332 ,
        19.0500029 ,  33.9149604 ]), 'mut_step_size': 0.2823252861866083, 'fitness': 94.16814186652394, 'individual_gain': 95.20000000000005}"
13;94.04740793796346;93.93679627126203;94.26965087177825;0.047424850864518864;0.6866425697744882;0.23346499615420152;"{'weights_and_biases': array([  4.89658704, -10.00861979, -16.43018784, ...,   8.9790332 ,
        19.0500029 ,  33.9149604 ]), 'mut_step_size': 0.2823252861866083, 'fitness': 94.16814186652394, 'individual_gain': 95.20000000000005}"
14;94.0072189588607;93.7625471035353;94.27719807741364;0.10231410834469785;0.7582652642768449;0.15898391530353864;"{'weights_and_biases': array([ 22.04290656, -43.0100059 , -67.38261478, ...,  -6.34247378,
        38.54067672,  80.31432328]), 'mut_step_size': 0.9698531616937356, 'fitness': 94.0528282285399, 'individual_gain': 94.60000000000005}"
15;94.04949717463408;93.87289246928255;94.33719807741365;0.09637076818927283;0.8326105540193018;0.18386262941070408;"{'weights_and_biases': array([ 22.80091452, -43.91884858, -64.3772629 , ...,  -5.05791121,
        39.04863324,  81.0791119 ]), 'mut_step_size': 0.9353141021791772, 'fitness': 94.0528282285399, 'individual_gain': 94.60000000000005}"
