n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;12.402768873089729;-6.829793737512425;93.50168263345198;31.22886044760785;1.0;0.0;"{'weights_and_biases': array([-0.72865878, -0.26627292, -0.76404782, ...,  0.81901442,
        0.35152132,  0.9438954 ]), 'mut_step_size': 1.0, 'fitness': 93.50168263345198, 'individual_gain': 88.00000000000011}"
1;91.68468275248836;88.36878821817866;93.93679627126203;1.7372655576555491;0.9997280911973241;0.02171030647587075;"{'weights_and_biases': array([ 1.65967391, -1.09108224,  0.32166488, ...,  1.20362055,
       -1.17141494, -1.22497971]), 'mut_step_size': 0.9724310213190337, 'fitness': 93.93679627126203, 'individual_gain': 92.20000000000007}"
2;93.41339334920862;93.02168263345199;94.37051384715858;0.3485897295155371;0.9857959947591908;0.05169281526434984;"{'weights_and_biases': array([ 0.76548506, -0.25070238,  0.49811274, ..., -0.56546744,
       -1.30228675,  0.71032272]), 'mut_step_size': 0.9542130779096943, 'fitness': 94.37051384715858, 'individual_gain': 95.80000000000004}"
3;93.5456815563345;93.0928282285399;94.20272016318509;0.2865946464375994;0.9793368265644673;0.062415405345769503;"{'weights_and_biases': array([ 2.5931505 ,  0.55922993,  0.68932401, ...,  1.35236985,
       -1.03120716,  0.71730024]), 'mut_step_size': 0.9988663732604443, 'fitness': 94.1818853407695, 'individual_gain': 94.60000000000005}"
4;93.5785683160662;93.0928282285399;94.41014399275048;0.3460377928875896;0.9631901362500727;0.0970229222344253;"{'weights_and_biases': array([ 2.5931505 ,  0.55922993,  0.68932401, ...,  1.35236985,
       -1.03120716,  0.71730024]), 'mut_step_size': 0.9988663732604443, 'fitness': 94.29679627126201, 'individual_gain': 95.80000000000004}"
5;93.77245392987992;93.26168263345198;94.59014399275047;0.3147324211503646;0.9268985295131256;0.12028500004016102;"{'weights_and_biases': array([-2.73836961, -4.04491076, -0.98050216, ...,  0.32948174,
       -2.54028453,  0.0461523 ]), 'mut_step_size': 0.9080976485466673, 'fitness': 94.49051384715858, 'individual_gain': 97.00000000000003}"
6;93.60249498944827;93.08889138314544;94.55611947915372;0.35616354054643506;0.9439288433889196;0.13229610200660785;"{'weights_and_biases': array([-2.73836961, -4.04491076, -0.98050216, ...,  0.32948174,
       -2.54028453,  0.0461523 ]), 'mut_step_size': 0.9080976485466673, 'fitness': 94.43051384715858, 'individual_gain': 96.40000000000003}"
7;93.54916089570783;93.0928282285399;94.36624979919324;0.3415334773600728;0.9368011284365071;0.1983116383325503;"{'weights_and_biases': array([ 0.61698868,  1.93341912, -3.72526356, ..., -0.76365434,
       -3.72570101,  1.42815718]), 'mut_step_size': 0.9241797000449086, 'fitness': 94.23766574803518, 'individual_gain': 95.80000000000004}"
8;93.68584975371239;93.26168263345198;94.59246554954443;0.3029944679842284;1.0000924432345748;0.3120415341497603;"{'weights_and_biases': array([ 0.82748866, -0.96381323,  0.1514814 , ..., -1.3988508 ,
       -0.8898567 ,  1.96593629]), 'mut_step_size': 0.9914721619314355, 'fitness': 94.23766574803518, 'individual_gain': 95.80000000000004}"
9;93.60485823077305;93.09679627126202;94.1776657480352;0.2884808887071989;1.09189200201846;0.4287118415341473;"{'weights_and_biases': array([ 1.7435313 ,  1.50693931, -3.38380363, ..., -0.9021114 ,
       -3.7465853 ,  2.32830912]), 'mut_step_size': 0.9239306697900358, 'fitness': 94.1776657480352, 'individual_gain': 95.20000000000005}"
