n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;10.611226070685932;-6.359573868672378;93.50168263345198;28.087651923367293;1.0;0.0;"{'weights_and_biases': array([0.01087089, 0.48874853, 0.40791194, ..., 0.67813005, 0.22566778,
       0.38183019]), 'mut_step_size': 1.0, 'fitness': 93.50168263345198, 'individual_gain': 88.00000000000011}"
1;91.76963699328608;88.31921377653417;94.09719807741364;1.7331706909789693;0.9987827365237899;0.01848428089492414;"{'weights_and_biases': array([0.12331217, 0.88861275, 0.66641627, ..., 1.04858843, 0.43955864,
       0.85883276]), 'mut_step_size': 1.0, 'fitness': 93.93679627126203, 'individual_gain': 92.20000000000007}"
2;93.36195333224008;92.79425332628682;94.29173296930546;0.34119773600147685;1.0049079700992012;0.03519828758377474;"{'weights_and_biases': array([-1.64418822,  1.12270239,  0.70899062, ..., -0.4767662 ,
       -0.45116056,  0.72084958]), 'mut_step_size': 0.9820847669256243, 'fitness': 94.29173296930546, 'individual_gain': 95.80000000000004}"
3;93.42779962146601;92.91282822853991;94.0528282285399;0.30942155241572317;0.9962516393773068;0.04221728459176889;"{'weights_and_biases': array([-2.09487573,  0.6052547 ,  5.0548897 , ...,  0.37256776,
        0.55780288,  1.12416693]), 'mut_step_size': 0.899888707295598, 'fitness': 93.92751081973135, 'individual_gain': 95.80000000000004}"
4;93.5864871909291;93.0928282285399;94.64480267679886;0.34415934144344557;0.9880834182775305;0.04247369934695244;"{'weights_and_biases': array([-1.25171537,  1.61880999, -2.51457419, ...,  1.79017393,
        0.06846874, -0.91341103]), 'mut_step_size': 0.9961954542440776, 'fitness': 94.64480267679886, 'individual_gain': 95.20000000000005}"
5;93.6053743013851;93.26168263345198;94.37051384715858;0.3097645022113023;0.9881463476746423;0.06749489700069629;"{'weights_and_biases': array([ 4.17385352,  4.95010251,  2.97357561, ..., -0.10875458,
       -4.16197548,  5.85710722]), 'mut_step_size': 1.0012837324729058, 'fitness': 94.37051384715858, 'individual_gain': 95.80000000000004}"
6;93.77074510661204;93.37124010962185;94.64480267679886;0.3135493436756036;0.9783695351539402;0.07539059696899218;"{'weights_and_biases': array([ 5.30901763,  6.77311149, -0.86000753, ..., -1.97403517,
        1.9740133 ,  5.92958991]), 'mut_step_size': 1.0005874315989018, 'fitness': 94.31051384715859, 'individual_gain': 95.20000000000005}"
7;93.67740357109223;93.21964417492168;94.58480267679886;0.3286396720307447;0.9663284974562651;0.07711199214650784;"{'weights_and_biases': array([ 9.61082122,  5.98930884,  4.67539119, ..., -2.1338932 ,
       -8.26546482,  9.5718605 ]), 'mut_step_size': 0.9651173565628489, 'fitness': 94.23766574803518, 'individual_gain': 95.80000000000004}"
8;93.81711704622128;93.45679627126202;94.51719807741364;0.26113744169364284;0.9666015506795949;0.06542186472993315;"{'weights_and_biases': array([ 9.61082122,  5.98930884,  4.67539119, ..., -2.1338932 ,
       -8.26546482,  9.5718605 ]), 'mut_step_size': 0.9651173565628489, 'fitness': 94.23766574803518, 'individual_gain': 95.80000000000004}"
9;93.8812531913297;93.50168263345198;94.45719807741364;0.25225720424042264;0.9418218428114671;0.0538850803063623;"{'weights_and_biases': array([ 17.21753135,  12.60115774,   5.15370428, ...,  -5.53488441,
       -13.62541338,  15.81433301]), 'mut_step_size': 0.9207268418137918, 'fitness': 94.23766574803518, 'individual_gain': 95.80000000000004}"
10;93.83533282964031;93.49109579777979;94.45719807741364;0.24449873538386346;0.954631343028568;0.06354848130879547;"{'weights_and_biases': array([ 13.70625968,   6.4507391 ,   2.32255113, ...,   0.2227517 ,
       -11.32394119,  12.41921184]), 'mut_step_size': 0.9429098773887512, 'fitness': 93.93282822853989, 'individual_gain': 93.40000000000006}"
11;93.77391358997991;93.37835757739072;94.39719807741363;0.2613758533650676;0.9690354581097703;0.08797733999029266;"{'weights_and_biases': array([ 20.22503621,  14.61061011,   5.61497212, ...,  -6.07282319,
       -16.06094008,  18.68243787]), 'mut_step_size': 0.9097718366188895, 'fitness': 94.23766574803518, 'individual_gain': 95.80000000000004}"
12;93.90032136412786;93.50168263345198;94.82480267679885;0.23877259389955763;0.9653893934060972;0.0945259149942641;"{'weights_and_biases': array([ 12.21404824,   9.39936926,   4.80579199, ...,   0.18270439,
       -11.81578103,  15.8146445 ]), 'mut_step_size': 0.8372098728436443, 'fitness': 94.82480267679885, 'individual_gain': 97.00000000000003}"
13;93.88262449070726;93.50200618758326;94.76480267679885;0.23192109335896968;1.0137842846398057;0.12173552807907649;"{'weights_and_biases': array([ 14.03808627,  17.42629811,   6.5475287 , ...,   2.56820353,
       -15.334757  ,  20.11595489]), 'mut_step_size': 0.8027734908521074, 'fitness': 94.71014399275047, 'individual_gain': 97.60000000000002}"
14;93.80752213837481;93.26168263345198;94.23766574803518;0.2937238514360266;1.0557323984092253;0.11486956618805762;"{'weights_and_biases': array([ 30.43222149,  15.18334613,  10.23945947, ..., -10.48442428,
       -23.56916894,  27.1724876 ]), 'mut_step_size': 1.060005733575372, 'fitness': 94.23766574803518, 'individual_gain': 95.80000000000004}"
15;94.10415264660472;93.91109579777978;94.63719807741364;0.14294117873728535;1.1320348699832818;0.11027866410045752;"{'weights_and_biases': array([ 54.40972738,  28.84912561,  21.81135924, ..., -17.38939381,
       -44.00021138,  43.53535358]), 'mut_step_size': 1.2067348934072217, 'fitness': 94.23766574803518, 'individual_gain': 95.80000000000004}"
