n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;14.086395474275166;-6.421622267806518;93.93679627126203;30.915487362280487;1.0;0.0;"{'weights_and_biases': array([ 0.28251171,  0.54544291,  0.26330812, ...,  0.63973769,
       -0.77567821, -0.68727719]), 'mut_step_size': 1.0, 'fitness': 93.93679627126203, 'individual_gain': 92.20000000000007}"
1;92.09029416243494;88.95399989261958;93.93679627126203;1.2800638643525768;1.0064848987286006;0.0228947529664922;"{'weights_and_biases': array([ 0.11233271, -0.48712023, -0.54990383, ...,  0.63170208,
       -0.23376032,  0.40946415]), 'mut_step_size': 1.0384616395626844, 'fitness': 93.93679627126203, 'individual_gain': 92.20000000000007}"
2;93.43446435941999;93.02168263345199;93.93964417492168;0.3181607797134096;1.0128863200180858;0.042845269997467475;"{'weights_and_biases': array([ 0.25886539,  2.41699712, -0.64882453, ...,  2.14090144,
        0.31699409,  0.78018766]), 'mut_step_size': 1.048131306299962, 'fitness': 93.87282822853989, 'individual_gain': 92.80000000000007}"
3;93.5205200839901;93.0928282285399;94.16278772623589;0.3266791662399136;1.016863032744786;0.05827826528444921;"{'weights_and_biases': array([-0.59886068, -0.11425135, -0.11061861, ...,  2.3155145 ,
       -0.37333849,  0.02839763]), 'mut_step_size': 1.0660026134909815, 'fitness': 94.00041448585586, 'individual_gain': 94.60000000000005}"
4;93.70391298169623;93.26168263345198;94.4776657480352;0.2916230114575074;1.015749042793413;0.10454668462228058;"{'weights_and_biases': array([-0.47779833, -2.27024103,  0.70928108, ..., -1.91850916,
        1.21468004,  4.60696497]), 'mut_step_size': 1.115347275686787, 'fitness': 94.4776657480352, 'individual_gain': 98.20000000000002}"
5;93.69405834780954;93.35250552318657;94.4776657480352;0.2523887533104275;0.9465112730873364;0.154971354859519;"{'weights_and_biases': array([ 0.99719785, -3.30333964,  1.55167735, ...,  0.02395122,
       -0.31716741,  7.02929672]), 'mut_step_size': 1.182615031765068, 'fitness': 94.02779752022552, 'individual_gain': 98.80000000000001}"
6;93.79501564462825;93.44168263345198;94.27297592783952;0.2157059979090623;0.8885789070220136;0.222592708324753;"{'weights_and_biases': array([ -7.46401344,  -7.56051279,   6.46075358, ..., -10.84513197,
         3.43258716,  -6.1331232 ]), 'mut_step_size': 0.6328650659762939, 'fitness': 94.22341372532799, 'individual_gain': 95.80000000000004}"
7;93.7337808382417;93.42472159231585;94.27297592783952;0.23407048246649503;0.5890770280405226;0.3735262856062;"{'weights_and_biases': array([-12.08870801, -12.69424353,  10.16781718, ..., -21.21286695,
         6.77618426,  -7.81183783]), 'mut_step_size': 0.37314470196499067, 'fitness': 94.22341372532799, 'individual_gain': 95.80000000000004}"
8;93.75676264218163;93.42772657195337;94.22341372532799;0.2199629636235171;0.3874685222158428;0.2855878226552182;"{'weights_and_biases': array([-12.08870801, -12.69424353,  10.16781718, ..., -21.21286695,
         6.77618426,  -7.81183783]), 'mut_step_size': 0.3731447019649905, 'fitness': 94.22341372532799, 'individual_gain': 95.80000000000004}"
9;93.88585392812217;93.66188000615578;94.33297592783951;0.14108774560506349;0.2587291731173932;0.24504587603734848;"{'weights_and_biases': array([-14.30419636, -15.07775983,  11.27719807, ..., -25.14818145,
         7.96272982,  -8.27704458]), 'mut_step_size': 0.29413544797251145, 'fitness': 94.22341372532799, 'individual_gain': 95.80000000000004}"
10;93.89470269133848;93.66188000615578;94.37730981109512;0.15785076918209162;0.2645626171018926;0.3419228044629056;"{'weights_and_biases': array([-16.20354858, -13.87520528,  13.79905563, ..., -34.52421519,
        11.08016958, -16.66945883]), 'mut_step_size': 0.02220752214527095, 'fitness': 94.37730981109512, 'individual_gain': 96.40000000000003}"
11;93.86666289561916;93.50168263345198;94.39297592783952;0.23770829061563598;0.1939553672951945;0.25876580596373033;"{'weights_and_biases': array([-16.22578912, -13.87425788,  13.79905563, ..., -34.48802164,
        11.09642962, -16.67792865]), 'mut_step_size': 0.02126562870035898, 'fitness': 94.39297592783952, 'individual_gain': 96.40000000000003}"
12;93.83634528982067;93.50168263345198;94.22341372532799;0.21441106820433434;0.14059236689997737;0.21829391589269995;"{'weights_and_biases': array([-14.18306545, -14.82293801,   9.24111338, ..., -20.93795346,
         8.85420382,  -9.49056709]), 'mut_step_size': 0.35534905087474833, 'fitness': 94.22341372532799, 'individual_gain': 95.80000000000004}"
