n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;90.22354195120614;89.79605369405454;92.69405452609942;0.5262162957691915;1.0011071739700788;0.018325101272618532;"{'weights_and_biases': array([-0.78135223,  0.37805448, -1.26968729, ...,  0.79775709,
       -0.3367638 ,  0.79905722]), 'mut_step_size': 1.0, 'fitness': 92.69405452609942, 'individual_gain': 78}"
1;91.16304204679899;90.32482618476618;92.57611947915372;0.9500435585096585;1.0065870689693635;0.035985223034088305;"{'weights_and_biases': array([ 0.02161048,  1.01293389, -1.79167552, ...,  1.42718899,
        1.88921817,  2.0198367 ]), 'mut_step_size': 1.0551982076655702, 'fitness': 92.56355803717005, 'individual_gain': 78}"
2;91.27020792893794;90.31859563501554;92.57611947915372;0.8421488768048679;1.0274499266363255;0.05313724960754505;"{'weights_and_biases': array([-1.40004143, -0.92785694,  3.76900319, ..., -1.36383698,
        2.80851878, -1.74197955]), 'mut_step_size': 0.9844872630150495, 'fitness': 92.25873645484157, 'individual_gain': 78}"
3;91.62578676142887;90.32482618476618;93.81261419415924;0.8399091240045676;1.031006757312722;0.06957103815253755;"{'weights_and_biases': array([ 1.01054016, -0.62336749, -8.40468194, ...,  1.49953589,
       -1.34935038,  4.65569416]), 'mut_step_size': 1.1896633832179484, 'fitness': 93.81261419415924, 'individual_gain': 90}"
4;91.8474929355444;90.38936470590374;93.81261419415924;0.7408907721820637;1.0826595479695265;0.1196751715904065;"{'weights_and_biases': array([ 1.01054016, -0.62336749, -8.40468194, ...,  1.49953589,
       -1.34935038,  4.65569416]), 'mut_step_size': 1.1896633832179484, 'fitness': 93.81261419415924, 'individual_gain': 90}"
5;91.98212356196761;90.38936470590374;93.00704314910979;0.6643835582034479;1.0784263766026974;0.19783257214275687;"{'weights_and_biases': array([  4.03151581,  -0.81645661, -20.63935937, ...,   3.66645392,
        -4.16850236,  14.77581844]), 'mut_step_size': 1.4913227687280646, 'fitness': 92.94250462797223, 'individual_gain': 82}"
6;91.89039303704423;90.32482618476618;93.27274631484279;0.7845518252674727;1.1204229701872352;0.19376450187127509;"{'weights_and_biases': array([  4.03151581,  -0.81645661, -20.63935937, ...,   3.66645392,
        -4.16850236,  14.77581844]), 'mut_step_size': 1.4913227687280648, 'fitness': 92.94250462797223, 'individual_gain': 82}"
7;92.05949740152046;90.39605369405454;93.27274631484279;0.6821502635613997;1.1467846474522199;0.20175761177281964;"{'weights_and_biases': array([  4.68986831,  -2.19231648, -11.29298153, ...,   1.61552908,
        -0.80471398,   8.47637487]), 'mut_step_size': 1.2270083080960665, 'fitness': 92.84317193830047, 'individual_gain': 84}"
8;92.49918487406606;92.08001907417187;93.26552606686931;0.2536003943683717;1.1415374773946914;0.18076261292710427;"{'weights_and_biases': array([  6.22663937,   3.91389503, -17.91277418, ...,   3.8508712 ,
       -11.81762112,  19.80499572]), 'mut_step_size': 1.238941393407968, 'fitness': 92.99051384715858, 'individual_gain': 82}"
9;92.76034870881917;92.37611947915373;93.68001907417187;0.3570165916140433;1.1358175124049972;0.10938324120488492;"{'weights_and_biases': array([  8.99178901,   5.40811435, -20.30390294, ...,   4.1189996 ,
       -15.37637398,  26.25895609]), 'mut_step_size': 1.1438554545993342, 'fitness': 93.68001907417187, 'individual_gain': 86}"
10;93.0923074142912;92.56956207860756;93.68001907417187;0.3336710686578571;1.126766174396054;0.09452861611545514;"{'weights_and_biases': array([  8.99178901,   5.40811435, -20.30390294, ...,   4.1189996 ,
       -15.37637398,  26.25895609]), 'mut_step_size': 1.1438554545993342, 'fitness': 93.68001907417187, 'individual_gain': 86}"
