n_gen;max_fitness;avg_fitness;best_individual_gain
0;66.10835578817422;4.629896602257083;-20.0
1;89.48384284030168;2.83408698318614;55.00000000000032
2;89.75103858311017;6.346644752528311;57.400000000000325
3;89.40939992297538;7.618232304358066;56.20000000000032
4;89.99699681219056;9.964109955697387;57.400000000000325
5;90.72687189361196;11.300306882629645;63.40000000000034
6;90.72687189361196;13.536825802551645;63.40000000000034
7;89.21921377653416;14.086388680234192;50.80000000000031
8;92.04206684551656;14.229113239897336;79.0000000000002
9;89.0022695528341;13.385247534937767;48.400000000000304
10;92.04206684551656;13.87108649814945;79.0000000000002
11;88.5535479947156;17.622551734281828;45.4000000000003
12;87.98957298262516;15.381341908161838;37.00000000000028
13;92.04206684551656;18.340785436863055;79.0000000000002
14;91.21106227384334;18.83464795725898;67.00000000000031
15;91.0452886203982;14.629254223720471;66.40000000000032
16;89.09758228947824;13.79086836301251;45.4000000000003
17;85.90163506406381;8.200563878736807;23.200000000000244
18;89.09758228947824;13.762276277001607;45.4000000000003
19;87.5022695528341;11.759976923782169;33.40000000000027
20;91.4232159867714;7.723278004073898;74.80000000000024
21;91.4232159867714;8.401758966295363;74.80000000000024
22;91.4232159867714;6.57020412410919;74.80000000000024
23;91.9935612249423;9.269574219953038;78.4000000000002
24;91.52957298262515;12.51349395599185;72.40000000000026
