n_gen;max_fitness;avg_fitness;best_individual_gain
0;87.933724713052;6.331556358744905;42.40000000000029
1;87.2997425546912;7.007690536507268;37.00000000000028
2;87.2997425546912;8.054354757805577;37.00000000000028
3;90.1292033559595;8.828022736441001;60.40000000000033
4;90.1292033559595;12.22672436474044;60.40000000000033
5;88.49346333071256;12.857351911109992;47.2000000000003
6;90.1292033559595;12.865125645764033;60.40000000000033
7;90.1292033559595;14.633466868275043;60.40000000000033
8;90.75389190989628;17.43290866530955;68.2000000000003
9;87.03513097609464;19.00649772267477;34.60000000000027
10;91.86283177470682;20.572680370689266;73.60000000000025
11;90.75389190989628;16.984522389683697;68.2000000000003
12;91.54964054567597;16.833947736231913;72.40000000000026
13;87.15105438238983;11.893050701120922;29.80000000000026
14;91.54964054567597;15.930497786780037;72.40000000000026
15;91.54964054567597;15.58001403009986;72.40000000000026
16;87.75105438238982;9.808605740466772;35.800000000000274
17;87.06931661435766;14.46331657723562;37.00000000000028
18;90.30339389891517;11.014004806120266;65.20000000000033
19;90.30339389891517;15.026792868518426;65.20000000000033
20;90.23103858311016;14.55431008949087;62.20000000000034
21;90.30339389891517;9.359400622640777;65.20000000000033
22;90.23103858311016;8.819418347530597;62.20000000000034
23;90.30339389891517;8.458656207177347;65.20000000000033
24;88.2134240732751;7.91739025801027;44.200000000000294
