n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;57.18556737552659;38.873130815885816;88.38322890233343;11.77120591913162;0.9974233300670768;0.021001026243579787;"{'weights_and_biases': array([-1.04582384,  1.00778558,  0.43205978, ..., -0.63446005,
        1.36245712, -1.24520021]), 'mut_step_size': 1.0, 'fitness': 88.38322890233343, 'individual_gain': 40}"
1;70.08540883324456;65.85581436587435;88.40968459414685;5.579550014089345;0.9955238417894954;0.03329409319682596;"{'weights_and_biases': array([-2.03370641, -0.65362045,  0.13402905, ...,  1.05672722,
        3.11213679, -0.39389155]), 'mut_step_size': 0.9545313297483692, 'fitness': 88.40968459414685, 'individual_gain': 46}"
2;72.00992176302417;65.85581436587435;88.40968459414685;6.783194665342461;0.984587505974837;0.04464863105839325;"{'weights_and_biases': array([-2.03370641, -0.65362045,  0.13402905, ...,  1.05672722,
        3.11213679, -0.39389155]), 'mut_step_size': 0.9545313297483692, 'fitness': 88.40968459414685, 'individual_gain': 46}"
3;71.21723484552138;65.85581436587435;89.00968459414686;6.103333375479372;0.9475396207429143;0.05946003971612179;"{'weights_and_biases': array([ 3.49324655,  4.60021825,  1.50574069, ...,  2.01245144,
       -5.35716899, -0.42769871]), 'mut_step_size': 0.9379423022035169, 'fitness': 89.00968459414686, 'individual_gain': 52}"
4;75.54429380107953;66.05982874727957;89.00968459414686;7.5366303776588515;0.9405694719918756;0.062384228186630974;"{'weights_and_biases': array([ 3.49324655,  4.60021825,  1.50574069, ...,  2.01245144,
       -5.35716899, -0.42769871]), 'mut_step_size': 0.9379423022035169, 'fitness': 89.00968459414686, 'individual_gain': 52}"
5;84.30479550561897;74.90417543756777;92.61791509328336;4.90780970360417;0.9049224837400154;0.07163628354479916;"{'weights_and_biases': array([ 14.9505107 ,  12.87150888,   1.35077143, ...,   4.86541185,
       -13.28359249,   1.23786592]), 'mut_step_size': 0.8468438106453752, 'fitness': 92.61791509328336, 'individual_gain': 88}"
6;87.32664889144975;84.89736666659863;92.61791509328336;1.7656868608240708;0.85453500958546;0.062229391991257405;"{'weights_and_biases': array([ 14.9505107 ,  12.87150888,   1.35077143, ...,   4.86541185,
       -13.28359249,   1.23786592]), 'mut_step_size': 0.8468438106453752, 'fitness': 92.61791509328336, 'individual_gain': 88}"
7;87.10481073606061;84.61998334634742;92.39118681455741;1.743031525927316;0.8143001804554715;0.0955580130471299;"{'weights_and_biases': array([  2.86988165,   3.0757507 ,   0.44979334, ...,   3.06276008,
       -11.40314809,   0.25780754]), 'mut_step_size': 0.927387935644431, 'fitness': 92.39118681455741, 'individual_gain': 84}"
8;87.9297549677777;86.00307034478386;90.45060701409174;1.2371059496357713;0.7519582466396815;0.11676895982074341;"{'weights_and_biases': array([ 11.45865124,  11.42927211,   2.50809366, ...,   4.6805586 ,
       -12.2375088 ,  -3.42089812]), 'mut_step_size': 0.7675849649959047, 'fitness': 90.45060701409174, 'individual_gain': 62}"
9;87.60915963351657;85.2249751801719;90.45060701409174;1.4672782215920621;0.7051621838805743;0.10730270046262215;"{'weights_and_biases': array([ 11.45865124,  11.42927211,   2.50809366, ...,   4.6805586 ,
       -12.2375088 ,  -3.42089812]), 'mut_step_size': 0.7675849649959047, 'fitness': 90.45060701409174, 'individual_gain': 62}"
10;88.00784354374409;85.60307034478386;90.45060701409174;1.53901137799596;0.6693837735624774;0.09033593876444347;"{'weights_and_biases': array([ 13.8004212 ,  17.44079154,  -0.36327081, ...,   7.17273016,
       -15.44587923,  -3.23058172]), 'mut_step_size': 0.7117807971574427, 'fitness': 90.29736666659863, 'individual_gain': 62}"
