n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;6.1978542045238845;-6.61338421837956;87.51399989261958;26.899290279769293;1.0;0.0;"{'weights_and_biases': array([ 0.70435474, -0.54713606,  0.00142044, ..., -0.78049526,
        0.43163672,  0.79387436]), 'mut_step_size': 1.0, 'fitness': 87.51399989261958, 'individual_gain': 33.40000000000027}"
1;87.06094088002367;86.12628484395722;88.2319650108194;0.3539714253972459;0.9973472052573398;0.0173616408956403;"{'weights_and_biases': array([-1.70035896,  1.10443295,  1.81839244, ..., -0.50145058,
        0.20541375, -0.81874604]), 'mut_step_size': 1.0, 'fitness': 88.2319650108194, 'individual_gain': 41.80000000000029}"
2;87.67232152660992;87.13935834262664;92.33103858311016;1.1243937219619942;0.989357576021111;0.0349778731024359;"{'weights_and_biases': array([-0.11727665, -1.93206501, -0.50277302, ..., -1.59223405,
       -0.01632465, -1.4695093 ]), 'mut_step_size': 0.9594066962316355, 'fitness': 92.33103858311016, 'individual_gain': 83.20000000000016}"
3;88.84637819401588;87.13935834262664;92.35669509194096;1.7420408823211335;1.0076851619545195;0.0469721093818564;"{'weights_and_biases': array([-4.14475999e-01,  5.18686942e-01,  3.53074052e-04, ...,
        2.82121071e-01, -6.53732847e-02, -2.48034991e+00]), 'mut_step_size': 1.0359899733258784, 'fitness': 92.09297711225776, 'individual_gain': 82.00000000000017}"
4;90.6380654934966;88.82901301948917;92.56506424239105;0.8555151844757785;1.0557228698485197;0.0566370828972964;"{'weights_and_biases': array([-1.17759041, -4.31430123, -2.43798621, ..., -0.04648906,
        0.14515427, -1.82802829]), 'mut_step_size': 0.9348046521536781, 'fitness': 91.60167537496051, 'individual_gain': 78.4000000000002}"
5;90.87339491007415;88.7935479947156;92.62964054567595;0.9332509863171954;1.0952322843500095;0.1291385494158885;"{'weights_and_biases': array([-0.81861153, -7.24303135, -3.35566363, ..., -0.27416945,
        0.69128724, -0.48768155]), 'mut_step_size': 0.9042792644824761, 'fitness': 92.52779752022553, 'individual_gain': 83.80000000000015}"
6;89.62246140307852;87.16885900702333;92.53067522005315;1.7028927433237586;1.0027867477650332;0.2391203153106918;"{'weights_and_biases': array([-1.48549506, -8.8278341 , -3.871602  , ...,  0.74264158,
        0.72769144,  0.28810013]), 'mut_step_size': 0.8896830229780874, 'fitness': 92.53067522005315, 'individual_gain': 83.80000000000015}"
7;90.33134240813894;88.05389190989628;92.53067522005315;1.2959288251090308;1.1562577931636748;0.2170272965102851;"{'weights_and_biases': array([ 8.58786059, -8.74210554,  9.37480963, ...,  4.19530325,
       -5.2377498 , -6.15639332]), 'mut_step_size': 1.066100758134292, 'fitness': 92.4262848439572, 'individual_gain': 84.40000000000015}"
8;91.23748774243792;90.14628484395725;92.53067522005315;0.587975614349438;1.255218708400415;0.2911670005687971;"{'weights_and_biases': array([ 21.42760194,  -9.72136724,  17.02195994, ...,  11.6449158 ,
       -20.94006071,  12.60479699]), 'mut_step_size': 1.6034871324189974, 'fitness': 92.4262848439572, 'individual_gain': 84.40000000000015}"
9;91.17237116688476;89.84826519084713;92.45354799471558;0.6147101058550758;1.4400973166107098;0.3626784765772192;"{'weights_and_biases': array([ 30.55798965, -12.34382699,  20.25511715, ...,  12.9072887 ,
       -27.53961212,  17.44981673]), 'mut_step_size': 1.8110774828531724, 'fitness': 92.4262848439572, 'individual_gain': 84.40000000000015}"
10;91.19245025423947;89.78826519084713;92.46990021702644;0.605170187336452;1.7019637301460628;0.5284414636918499;"{'weights_and_biases': array([ 32.18933838, -15.08006394,  26.12551334, ...,  16.40067226,
       -25.20853171,  27.94592305]), 'mut_step_size': 1.9456728598467636, 'fitness': 92.4262848439572, 'individual_gain': 84.40000000000015}"
11;91.4707107831191;90.9866019570034;92.59315225241282;0.5347858619241399;1.9694478094585264;0.4082389620904549;"{'weights_and_biases': array([ 32.18933838, -15.08006394,  26.12551334, ...,  16.40067226,
       -25.20853171,  27.94592305]), 'mut_step_size': 1.9456728598467636, 'fitness': 92.4262848439572, 'individual_gain': 84.40000000000015}"
12;91.45457151089876;90.64853266049737;92.6330246436602;0.6286790225222161;2.0821235123242707;0.4596882339361735;"{'weights_and_biases': array([ 42.6991611 , -20.48172318,  35.14083943, ...,  14.3400704 ,
       -32.47051151,  38.98131964]), 'mut_step_size': 2.296944701247565, 'fitness': 92.24660195700336, 'individual_gain': 83.80000000000015}"
13;91.31349060260216;90.39313081588584;92.83482255552045;0.5996991840302968;2.0992619383937305;0.5135875130575528;"{'weights_and_biases': array([ 29.10024333, -10.76588897,  15.85272542, ...,   9.16159379,
       -18.84550377,  13.64849313]), 'mut_step_size': 1.842369775849256, 'fitness': 92.44853545289203, 'individual_gain': 84.40000000000015}"
14;91.56019154572334;90.80660195700338;92.83482255552045;0.6214603427991402;2.120460412601481;0.6687955520269384;"{'weights_and_biases': array([ 52.70939705, -24.47107532,  47.84667595, ...,  12.53759137,
       -28.99458079,  38.99960615]), 'mut_step_size': 2.511132596523759, 'fitness': 92.24660195700336, 'individual_gain': 83.80000000000015}"
15;91.18685504959262;89.36826519084713;92.83482255552045;0.9401523124142044;2.398406802567357;0.7771600104566528;"{'weights_and_biases': array([ 32.25659514, -14.50040254,  13.17247281, ...,   9.22687713,
        -3.51153962,   8.14440262]), 'mut_step_size': 1.4290183744914946, 'fitness': 92.32631782016779, 'individual_gain': 84.40000000000015}"
16;91.11139121938568;88.70873282559586;92.83482255552045;1.0930544688298387;2.475317551979464;0.5121764129414982;"{'weights_and_biases': array([ 32.25659514, -14.50040254,  13.17247281, ...,   9.22687713,
        -3.51153962,   8.14440262]), 'mut_step_size': 1.4290183744914946, 'fitness': 92.32631782016779, 'individual_gain': 84.40000000000015}"
17;91.41555459003648;90.0961129328935;92.83482255552045;0.7920702691775175;2.6718071304269304;0.4577374226211885;"{'weights_and_biases': array([ 30.17837497, -11.14714426,  18.73578626, ...,  11.93302651,
       -15.84395809,  19.46832721]), 'mut_step_size': 1.5929887977369763, 'fitness': 92.45354799471558, 'individual_gain': 84.40000000000015}"
18;91.37827438514044;90.20628484395722;92.59315225241282;0.6625024987975299;2.596323624682189;0.7429730559691275;"{'weights_and_biases': array([ 30.36972999, -11.08149477,  16.67552594, ...,   6.85638267,
       -18.26825037,  16.56732407]), 'mut_step_size': 1.6796077210218714, 'fitness': 92.51354799471558, 'individual_gain': 85.00000000000014}"
19;91.47751706450153;90.77075241723566;92.59315225241282;0.5838710314312157;2.8239326886885308;0.7227545195870075;"{'weights_and_biases': array([ 30.36972999, -11.08149477,  16.67552594, ...,   6.85638267,
       -18.26825037,  16.56732407]), 'mut_step_size': 1.6796077210218714, 'fitness': 92.51354799471558, 'individual_gain': 85.00000000000014}"
20;91.24186508779056;90.0613998803083;92.50964054567596;0.6769296697346502;3.0641914457284725;0.7151413361344582;"{'weights_and_biases': array([105.12897322, -67.82457669,  94.52284256, ...,  19.32493472,
       -52.83830133, 102.48074179]), 'mut_step_size': 3.803734901778659, 'fitness': 92.24384284030167, 'individual_gain': 82.60000000000016}"
21;91.56824263707664;90.83297711225777;92.50964054567596;0.5401848606409542;3.659492572096221;0.691542244575544;"{'weights_and_biases': array([ 47.99359644, -27.85986681,  37.14430025, ...,  14.02182406,
       -22.28184261,  31.56790382]), 'mut_step_size': 2.458008322648755, 'fitness': 92.25313081588583, 'individual_gain': 83.80000000000015}"
22;92.05018843993491;91.18853266049734;92.49946701359931;0.3305923828697056;4.083560157586742;0.6169399214805807;"{'weights_and_biases': array([142.04285005, -98.99077033, 132.97547673, ...,  32.5879198 ,
       -79.37372043, 144.84015289]), 'mut_step_size': 4.2799041773349895, 'fitness': 92.49946701359931, 'individual_gain': 83.80000000000015}"
23;92.0267129971286;91.0663178201678;93.2509239151048;0.5121713720071996;4.376359210764114;0.7021523560095088;"{'weights_and_biases': array([142.04285005, -93.85412149, 139.92562306, ...,  26.77927913,
       -79.37372043, 149.53998476]), 'mut_step_size': 4.322728739306653, 'fitness': 93.25092391510479, 'individual_gain': 88.00000000000011}"
24;91.72660833486682;90.24139988030832;93.2509239151048;0.7679746179546482;4.419378007911357;0.3976892512280972;"{'weights_and_biases': array([142.04285005, -93.85412149, 139.92562306, ...,  26.77927913,
       -79.37372043, 149.53998476]), 'mut_step_size': 4.322728739306653, 'fitness': 93.25092391510479, 'individual_gain': 88.00000000000011}"
