n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;87.31346934759767;87.13935834262664;90.98628484395722;0.5898894665382376;1.003802095133866;0.01982356047351896;"{'weights_and_biases': array([ 2.70078486, -1.02216908,  0.91297598, ..., -0.31280405,
       -1.24852465, -1.61263833]), 'mut_step_size': 1.0403618701194715, 'fitness': 90.98628484395722, 'individual_gain': 70.00000000000028}"
1;88.52636646994625;87.13935834262664;92.0662848439572;1.6597734270417797;1.0044662843528833;0.026528385923448927;"{'weights_and_biases': array([-0.80673196,  0.82310324,  0.64410891, ...,  1.54983388,
       -2.64118726, -0.3618207 ]), 'mut_step_size': 0.995624728249692, 'fitness': 92.0662848439572, 'individual_gain': 80.80000000000018}"
2;88.61281565850976;87.13935834262664;91.41167900420625;1.6174695065729192;0.9956791407867858;0.05419366112923839;"{'weights_and_biases': array([-0.33631307, -0.89169339,  0.73623527, ..., -0.72049895,
        4.40243409, -1.66243173]), 'mut_step_size': 0.9816089685762771, 'fitness': 91.22628484395722, 'individual_gain': 72.40000000000026}"
3;88.76357343580301;87.13935834262664;92.33874178945528;1.518743684252481;1.0295272200842869;0.08698089556018335;"{'weights_and_biases': array([-0.10036276, -0.06329676,  0.84298369, ..., -0.49133953,
        0.59234295, -1.18420251]), 'mut_step_size': 1.0554467505907144, 'fitness': 92.15297711225776, 'individual_gain': 82.60000000000016}"
4;90.1815289992907;87.8222642182204;92.38964054567595;1.1145445121048758;0.9704241777759222;0.13194449792559843;"{'weights_and_biases': array([ 0.31582925, -0.51248595,  0.08950171, ...,  0.3311244 ,
        1.34654533, -1.18420251]), 'mut_step_size': 1.048859770631722, 'fitness': 92.09297711225776, 'individual_gain': 82.00000000000017}"
5;90.02021820853228;87.64226421822039;92.38964054567595;1.1099925475363708;0.9380012604834648;0.19275745778653072;"{'weights_and_biases': array([ 0.31582925, -0.51248595,  0.08950171, ...,  0.3311244 ,
        1.34654533, -1.18420251]), 'mut_step_size': 1.048859770631722, 'fitness': 92.09297711225776, 'individual_gain': 82.00000000000017}"
6;89.79819424956067;87.25935834262663;92.51598249381267;1.223627575113295;0.8869830142236356;0.18136030496113423;"{'weights_and_biases': array([ -7.90577385,   4.79381022,   2.52548491, ...,  20.73814663,
       -18.83998545,  10.96245201]), 'mut_step_size': 0.8812090180054641, 'fitness': 92.51598249381267, 'individual_gain': 81.40000000000018}"
7;90.56727904141768;89.50878821817867;92.51598249381267;0.64508042881292;0.8431126877060896;0.13360397582332587;"{'weights_and_biases': array([ 4.6039521 , -1.00673452, -4.18124483, ..., -3.18908778,
        9.8520407 , -0.34922106]), 'mut_step_size': 0.9832570939543294, 'fitness': 92.09297711225776, 'individual_gain': 82.00000000000017}"
8;90.55777110906436;89.48661051127252;92.09297711225776;0.7244388096635472;0.8270630920976451;0.13323797832078402;"{'weights_and_biases': array([ 4.6039521 , -1.00673452, -4.18124483, ..., -3.18908778,
        9.8520407 , -0.34922106]), 'mut_step_size': 0.9832570939543294, 'fitness': 92.09297711225776, 'individual_gain': 82.00000000000017}"
9;90.8461154269795;89.40322890233347;91.93385326087633;0.7245904918587319;0.8249303113811879;0.1120489755140167;"{'weights_and_biases': array([ -7.79182624,  -0.24795047,   5.0383523 , ...,  22.77683669,
       -22.64063815,  17.02144018]), 'mut_step_size': 0.7833768468050742, 'fitness': 91.93385326087633, 'individual_gain': 79.0000000000002}"
10;90.42688761808367;89.15520676758504;91.96964054567596;0.7482929139381403;0.7906591978041009;0.09630832141544791;"{'weights_and_biases': array([-10.76196914,   6.20008211,   5.01390596, ...,  30.85098809,
       -28.00593314,  17.07297158]), 'mut_step_size': 0.8203567845522906, 'fitness': 91.8135612249423, 'individual_gain': 76.60000000000022}"
11;91.02866226430163;89.97667761151175;93.53699002086161;0.7880800169469884;0.7867812438228227;0.11136018391790892;"{'weights_and_biases': array([-13.70676089,   1.84516504,   2.54763069, ...,  25.10321284,
       -28.77695083,  20.31740076]), 'mut_step_size': 0.7448511274752856, 'fitness': 93.53699002086161, 'individual_gain': 88.60000000000011}"
12;90.51061854491866;88.936552407039;92.31946701359932;0.957710344618782;0.761981873337292;0.1274232334535604;"{'weights_and_biases': array([-2.0839436 , -8.3249041 ,  7.16817965, ...,  9.18145902,
       -5.53342434, 10.30866502]), 'mut_step_size': 0.7472665584274585, 'fitness': 92.31946701359932, 'individual_gain': 82.00000000000017}"
13;90.9840820759881;89.59746448281211;92.31946701359932;0.8377391196915255;0.8035750305686001;0.10366564789383645;"{'weights_and_biases': array([-2.0839436 , -8.3249041 ,  7.16817965, ...,  9.18145902,
       -5.53342434, 10.30866502]), 'mut_step_size': 0.7472665584274585, 'fitness': 92.31946701359932, 'individual_gain': 82.00000000000017}"
14;91.33383779742891;90.26234767677738;92.36835394814497;0.5395773241211012;0.7946944315110667;0.12349877411819438;"{'weights_and_biases': array([-2.0839436 , -7.16425571,  7.16817965, ...,  8.56197919,
       -6.09820667, 10.30866502]), 'mut_step_size': 0.780174454842858, 'fitness': 91.78106343805334, 'individual_gain': 77.80000000000021}"
