n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;13.538976266274824;-6.182084906716632;90.32482618476618;31.49803566149236;1.0;0.0;"{'weights_and_biases': array([-0.43300698,  0.62493835,  0.77500538, ..., -0.74546112,
       -0.75504112,  0.45083303]), 'mut_step_size': 1.0, 'fitness': 90.32482618476618, 'individual_gain': 54}"
1;80.4117761363722;66.77964417492167;92.7124036647676;10.823594814241668;0.9994802797895844;0.0229173717603924;"{'weights_and_biases': array([ 0.46654324,  0.46991534, -0.96746115, ...,  0.28513229,
       -0.03936316,  0.26043285]), 'mut_step_size': 0.9865827552900792, 'fitness': 92.7124036647676, 'individual_gain': 78}"
2;90.60160697404945;89.79605369405454;92.73740496697305;0.925883972117116;1.0062146385844473;0.0406391914562584;"{'weights_and_biases': array([ 0.49365242,  2.31237379, -1.01436599, ...,  1.02230103,
        0.86968828, -3.65953853]), 'mut_step_size': 0.9842401370047, 'fitness': 92.69405452609942, 'individual_gain': 78}"
3;90.47377165190984;89.79605369405454;92.69405452609942;0.60359739690954;1.0066994865664296;0.0530926668119976;"{'weights_and_biases': array([ 2.44964767,  2.85822126, -2.83517952, ...,  1.48394166,
       -0.88207856, -0.06793124]), 'mut_step_size': 0.9091275573018534, 'fitness': 92.25873645484157, 'individual_gain': 78}"
4;90.684726751894;90.16956207860756;92.77611947915372;0.6769324680865041;1.0092196932169046;0.0820812359930926;"{'weights_and_biases': array([ 2.38465189,  4.16953086, -3.37721641, ...,  0.49438121,
       -0.82227556, -0.30618525]), 'mut_step_size': 0.9343152677792651, 'fitness': 92.17237888630936, 'individual_gain': 78}"
5;91.72216088416988;90.32482618476618;93.0727463148428;0.7066749903085795;1.0247956472068818;0.1635599837137528;"{'weights_and_biases': array([ 2.07824038, -2.36691624, -2.16680295, ...,  0.8216283 ,
        3.16838029, -6.45997214]), 'mut_step_size': 0.9869768144341791, 'fitness': 93.07274631484279, 'individual_gain': 80}"
6;91.87581111666636;90.79605369405454;92.86552606686932;0.5138948448774149;1.1001094419341828;0.2614457303200441;"{'weights_and_biases': array([ -7.28775947, -11.68049696, -10.67448865, ..., -18.34326951,
        -5.73327156,   7.59169   ]), 'mut_step_size': 0.8442403206344788, 'fitness': 92.40901301948914, 'individual_gain': 80}"
7;92.37455926383916;91.73109579777976;93.00956741322126;0.2675027639784623;1.2145138914369684;0.2961926892686418;"{'weights_and_biases': array([-5.94715039, -1.52805577, 12.31714808, ...,  4.01970648,
       -6.56221118, 26.18857407]), 'mut_step_size': 1.5339681342769402, 'fitness': 93.00956741322126, 'individual_gain': 80}"
8;92.47131956580796;91.8727463148428;93.2727463148428;0.3215743358436065;1.3839380535762145;0.3398586128797086;"{'weights_and_biases': array([-0.68499756,  4.41338049,  4.92000624, ...,  5.26376683,
        1.64157821, 14.66660421]), 'mut_step_size': 1.4262143770739018, 'fitness': 93.27274631484279, 'individual_gain': 82}"
9;92.44937233464957;91.91859563501554;93.45124010962184;0.3020078606379403;1.4927823129368196;0.345793550025771;"{'weights_and_biases': array([ -5.16443203,   3.33886045,  20.76808751, ...,  -0.45813001,
       -14.61756705,  32.46288531]), 'mut_step_size': 1.9379162792423477, 'fitness': 93.45124010962184, 'individual_gain': 84}"
10;92.5859136194106;92.13740496697304;93.0727463148428;0.2259881976981081;1.5144842321422427;0.2851076299519279;"{'weights_and_biases': array([-8.02568407,  2.59136478, 11.46189785, ..., -6.42957715,
       -6.83262891, 25.25055101]), 'mut_step_size': 1.6917802624187734, 'fitness': 92.57237888630937, 'individual_gain': 82}"
11;92.68465374899486;92.33740496697304;93.68001907417188;0.2661640031650678;1.601560433752192;0.2432840175759244;"{'weights_and_biases': array([-3.31570212,  4.49693503, 20.24490759, ...,  9.94620868,
       -8.58181794, 36.99465163]), 'mut_step_size': 1.8605660558781236, 'fitness': 93.68001907417187, 'individual_gain': 86}"
