n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;9.603477933304571;-6.182084906716632;89.79605369405454;30.26615311624558;1.0;0.0;"{'weights_and_biases': array([ 0.28930428,  0.28754219, -0.22437434, ..., -0.7924281 ,
        0.97243388,  0.00514852]), 'mut_step_size': 1.0, 'fitness': 89.79605369405454, 'individual_gain': 48}"
1;89.60524847229429;85.26728120673462;92.16355803717006;1.338049486007564;1.000559133650144;0.0240107136793969;"{'weights_and_biases': array([-0.57369705, -0.66266313,  0.3001997 , ..., -0.40721779,
       -1.03836517,  0.43210159]), 'mut_step_size': 1.0, 'fitness': 92.16355803717006, 'individual_gain': 74}"
2;90.42534885985576;89.79605369405454;92.71859563501552;0.5018637875271955;0.9960033385943882;0.0350451866189013;"{'weights_and_biases': array([ 0.23799578,  0.49190923, -1.03171507, ..., -0.81800467,
        1.37032176,  1.33037002]), 'mut_step_size': 0.9659329693558065, 'fitness': 92.71859563501553, 'individual_gain': 78}"
3;91.00480180774696;89.97065437104557;92.71859563501552;0.7964237839639763;0.9858019465430694;0.0481667372534819;"{'weights_and_biases': array([ 1.51574816,  4.99236497, -5.35558112, ..., -1.47439602,
        2.3261723 ,  0.56634528]), 'mut_step_size': 1.0601405405859676, 'fitness': 92.63931836898448, 'individual_gain': 82}"
4;90.86494969124448;89.79605369405454;92.63931836898448;0.8642507473013094;0.9913265817687764;0.0830344749221212;"{'weights_and_biases': array([-4.43490059, -0.51368427,  1.22061391, ...,  2.09768568,
       -0.07493262,  6.1200625 ]), 'mut_step_size': 0.947798230389609, 'fitness': 92.53703951986405, 'individual_gain': 82}"
5;91.62075315206712;90.32482618476618;93.60150296873417;0.8083078507353049;0.9850530966644256;0.1465380448753115;"{'weights_and_biases': array([ 6.73639004,  0.19052377,  2.18979717, ..., -3.44837218,
        2.44880726, -4.10059817]), 'mut_step_size': 0.7978462508284383, 'fitness': 93.60150296873417, 'individual_gain': 88}"
6;91.87006773750824;90.32482618476618;92.80956741322126;0.6627413370126467;0.8699371381426425;0.1727696999202407;"{'weights_and_biases': array([-2.38513767,  3.52855707,  3.60987001, ...,  3.19553021,
       -0.35353999, -3.0995567 ]), 'mut_step_size': 1.1484972797695188, 'fitness': 92.56164533066625, 'individual_gain': 82}"
7;92.18753414302732;91.5959933129232;93.28001907417188;0.3989805554096613;0.937796567433502;0.1909133969676201;"{'weights_and_biases': array([ 6.91594232,  0.23497002,  4.85754671, ..., -5.42309836,
        4.89025363, -4.44176406]), 'mut_step_size': 0.6474802324303437, 'fitness': 93.28001907417188, 'individual_gain': 82}"
8;92.3687722766157;91.72482618476616;93.73740496697305;0.4399442851365246;0.8184046398249591;0.2259163187842389;"{'weights_and_biases': array([  7.0645564 ,  -1.94233153,  -8.39824785, ...,  -9.84606886,
         9.04805721, -10.98510154]), 'mut_step_size': 0.5841621397518324, 'fitness': 93.73740496697303, 'individual_gain': 88}"
9;92.4070235744354;91.78936470590374;93.73740496697305;0.4149778043771382;0.7089342673593534;0.2215315407564981;"{'weights_and_biases': array([  7.0645564 ,  -1.94233153,  -8.39824785, ...,  -9.84606886,
         9.04805721, -10.98510154]), 'mut_step_size': 0.5841621397518324, 'fitness': 93.73740496697303, 'individual_gain': 88}"
10;92.62133139109856;91.99605369405454;93.73740496697305;0.4871090802052632;0.5722398684553185;0.2619561865356215;"{'weights_and_biases': array([  7.0645564 ,  -1.94233153,  -8.39824785, ...,  -9.84606886,
         9.04805721, -10.98510154]), 'mut_step_size': 0.5841621397518324, 'fitness': 93.73740496697303, 'individual_gain': 88}"
11;92.54455341030874;91.8727463148428;93.73740496697305;0.483398086333816;0.5896677640479815;0.2021787340936407;"{'weights_and_biases': array([  7.0645564 ,  -0.04789397,  -9.39677891, ..., -10.84071714,
        10.65676806, -11.00180048]), 'mut_step_size': 0.5703771558964921, 'fitness': 93.73740496697303, 'individual_gain': 88}"
12;92.65703917127745;92.16355803717006;93.73740496697305;0.3391154422074315;0.6198122817764791;0.2418079703910769;"{'weights_and_biases': array([  7.0645564 ,  -0.04789397,  -9.39677891, ..., -10.84071714,
        10.65676806, -11.00180048]), 'mut_step_size': 0.5703771558964921, 'fitness': 93.73740496697303, 'individual_gain': 88}"
13;92.75148591218765;92.05124010962184;93.73740496697305;0.3593337716469921;0.6095710606415905;0.2974106542979136;"{'weights_and_biases': array([  7.0645564 ,  -0.04789397,  -9.39677891, ..., -10.84071714,
        10.65676806, -11.00180048]), 'mut_step_size': 0.5703771558964921, 'fitness': 93.73740496697303, 'individual_gain': 88}"
