n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;11.724973528168604;-6.2766434893416445;90.0161748176703;32.08187444056612;1.0;0.0;"{'weights_and_biases': array([ 0.74380461,  0.35100938, -0.54138864, ...,  0.08797406,
       -0.85805373, -0.19466377]), 'mut_step_size': 1.0, 'fitness': 90.0161748176703, 'individual_gain': 58.00000000000033}"
1;87.17387943838307;86.12628484395722;91.62139988030827;1.0601289869446988;1.0018486811197642;0.0216027411375527;"{'weights_and_biases': array([-1.42539915,  0.33149604, -0.03256472, ..., -0.21690763,
        0.36743645,  0.98627024]), 'mut_step_size': 1.0, 'fitness': 91.62139988030829, 'individual_gain': 78.4000000000002}"
2;87.77650946164202;87.13935834262664;91.0730739740296;1.2425792526819792;1.0039765863043235;0.0544629984098143;"{'weights_and_biases': array([-1.37330804, -1.39179952, -0.96518181, ..., -0.89945301,
       -0.17600372,  0.39595698]), 'mut_step_size': 1.0376867087504373, 'fitness': 91.04660195700338, 'individual_gain': 71.80000000000027}"
3;88.52758953934801;87.13935834262664;91.9063178201678;1.461103228703554;0.9986006506688322;0.0916297333261358;"{'weights_and_biases': array([-2.15127332,  3.66498155,  3.31088001, ..., -1.11472573,
       -0.95481413,  2.39521836]), 'mut_step_size': 1.0195355196832934, 'fitness': 91.9063178201678, 'individual_gain': 80.20000000000019}"
4;88.89651129049403;87.14811752271652;92.4262848439572;1.6788703099792162;1.0401652069740115;0.1625194979058839;"{'weights_and_biases': array([-0.09198562,  1.66947955, -4.18568307, ...,  2.90230609,
       -1.35425243,  5.45003767]), 'mut_step_size': 0.9346766845365665, 'fitness': 92.4262848439572, 'individual_gain': 84.40000000000015}"
5;90.93606218330576;89.57026654476807;92.38964054567596;0.7448224075373053;0.971369490016856;0.3980710619791472;"{'weights_and_biases': array([ 2.20332665,  0.52608207, -1.70784295, ...,  6.82486476,
       -3.65364726,  6.45804675]), 'mut_step_size': 0.8612732279163331, 'fitness': 92.14410787451699, 'individual_gain': 82.60000000000016}"
6;91.35214374557856;89.55621479131243;92.66751081973138;0.6762281477373858;0.9706254599716652;0.4586929571326333;"{'weights_and_biases': array([ 9.63023827,  3.40352582,  2.49979447, ..., 18.2203276 ,
        6.48423743, -5.86188707]), 'mut_step_size': 1.4710766113480478, 'fitness': 92.66751081973138, 'individual_gain': 83.20000000000016}"
7;91.4377968368772;90.26628484395722;92.66751081973138;0.597266819048944;1.170797439634589;0.4687482191905455;"{'weights_and_biases': array([ 9.63023827,  3.40352582,  2.49979447, ..., 18.2203276 ,
        6.48423743, -5.86188707]), 'mut_step_size': 1.4710766113480473, 'fitness': 92.66751081973138, 'individual_gain': 83.20000000000016}"
8;91.60935843169482;90.45275134159978;92.51598249381269;0.5423039514823098;1.2829748399460943;0.6139248964385886;"{'weights_and_biases': array([-2.16680989,  0.1670526 , -1.28492014, ..., -1.56792513,
       -9.98312945, 14.42515019]), 'mut_step_size': 0.5657101719381395, 'fitness': 92.34206684551656, 'individual_gain': 82.00000000000017}"
9;91.78008996085578;90.86660195700338;92.71703951986406;0.4564897685147147;1.2781596179900483;0.6154023403927049;"{'weights_and_biases': array([ 12.65485005,  -3.85235924, -10.6696852 , ...,  12.23154406,
        11.49840039, -10.82626881]), 'mut_step_size': 1.5612223068461446, 'fitness': 92.71703951986406, 'individual_gain': 83.80000000000015}"
10;91.95832409379368;91.10226955283407;92.71703951986406;0.3952443986839938;1.4577213582471795;0.5458905330435787;"{'weights_and_biases': array([ 12.65485005,  -3.85235924, -10.6696852 , ...,  12.23154406,
        11.49840039, -10.82626881]), 'mut_step_size': 1.5612223068461446, 'fitness': 92.71703951986406, 'individual_gain': 83.80000000000015}"
11;92.1683070500395;91.75617481767028;92.81959913428288;0.2331616240876769;1.4473364559453583;0.571633739361643;"{'weights_and_biases': array([ 18.20430419,  -0.53373684,  -3.49281825, ...,  50.57666148,
        19.97748767, -25.52904402]), 'mut_step_size': 1.8724973165939116, 'fitness': 92.81959913428287, 'individual_gain': 84.40000000000015}"
12;92.26029570325484;91.82855887687;93.0677265719534;0.2510422793632778;1.6247255872402506;0.4239561065481602;"{'weights_and_biases': array([ 18.20430419,  -0.53373684,  -3.49281825, ...,  50.57666148,
        19.97748767, -25.52904402]), 'mut_step_size': 1.8724973165939116, 'fitness': 92.81959913428287, 'individual_gain': 84.40000000000015}"
13;92.15500684079224;91.47480889721518;92.81959913428288;0.3255166105585012;1.6872026732728282;0.4389019243722039;"{'weights_and_biases': array([ 18.20430419,  -0.53373684,  -3.49281825, ...,  50.57666148,
        19.97748767, -25.52904402]), 'mut_step_size': 1.8724973165939116, 'fitness': 92.81959913428287, 'individual_gain': 84.40000000000015}"
14;92.14266590926437;91.41105438238982;92.93598249381267;0.3624373752615364;1.9235844240086564;0.4651175011776284;"{'weights_and_biases': array([ 11.39127948,   3.32795838,   1.23096598, ...,  41.35530955,
         3.98766119, -19.7110067 ]), 'mut_step_size': 1.1940398682650546, 'fitness': 92.93598249381267, 'individual_gain': 85.60000000000014}"
15;92.1867360103452;91.5101190770195;92.93598249381267;0.3689045378942693;1.948780936554684;0.5495238789434893;"{'weights_and_biases': array([ 11.39127948,   3.32795838,   1.23096598, ...,  41.35530955,
         3.98766119, -19.7110067 ]), 'mut_step_size': 1.1940398682650546, 'fitness': 92.93598249381267, 'individual_gain': 85.60000000000014}"
