n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;best_individual
0;91.64995955817692;88.42521039683078;94.05639337829167;1.6857801701855653;0.9982675531988999;0.014717451575488812;"{'weights_and_biases': array([ 0.53553416,  0.98674972,  0.54147096, ..., -0.44648091,
        1.23180239,  0.3370401 ]), 'mut_step_size': 1.0, 'fitness': 93.93679627126203, 'individual_gain': 92.20000000000007}"
1;93.39346334239006;93.02168263345199;94.25472522156159;0.3138076207988261;0.9973445294975729;0.024766643193727126;"{'weights_and_biases': array([ 1.66669932,  1.02291652,  2.61778225, ..., -1.99692758,
        2.44034573,  0.90641863]), 'mut_step_size': 0.9804969292315743, 'fitness': 93.31463815194545, 'individual_gain': 92.20000000000007}"
2;93.46810039493259;93.02168263345199;94.15719807741364;0.31503265888248605;0.9981731193543385;0.04114313092565947;"{'weights_and_biases': array([-4.06485329, -0.87600833,  2.68497176, ...,  0.91926971,
       -3.38530049, -0.17731709]), 'mut_step_size': 1.063380839781587, 'fitness': 93.32763751052514, 'individual_gain': 95.20000000000005}"
3;93.45995536316744;93.08168263345198;94.1289615464343;0.2803293080437982;1.00807675964134;0.05537131566228435;"{'weights_and_biases': array([-3.90115552, -1.92622207,  1.66112482, ..., -1.80099513,
        3.34297025, -1.19690526]), 'mut_step_size': 1.006097677674166, 'fitness': 94.1289615464343, 'individual_gain': 95.80000000000004}"
4;93.51070988881072;93.15679627126202;94.42246192029869;0.27428779270405707;1.0406180395775877;0.06776771738689635;"{'weights_and_biases': array([-12.73577664,  -3.50891852,  -2.73119776, ...,   0.64611293,
        -2.26811   ,  -2.46045043]), 'mut_step_size': 1.199748859002878, 'fitness': 94.42246192029869, 'individual_gain': 97.60000000000002}"
5;93.5406107513673;93.11250552318657;94.23766574803518;0.2832166174702326;1.0768589681728802;0.11965524869880381;"{'weights_and_biases': array([-5.52287599, -3.5121806 ,  7.85614982, ...,  2.15026661,
       -6.65082562, -3.05564427]), 'mut_step_size': 1.0719527554844523, 'fitness': 93.95598249381266, 'individual_gain': 95.80000000000004}"
6;93.4556468145406;92.91282822853991;94.15669509194093;0.34696513980383714;1.066143382649346;0.14622858058033106;"{'weights_and_biases': array([-3.90115552, -0.84620216,  1.66112482, ..., -1.99945352,
        1.59300376, -0.92153386]), 'mut_step_size': 1.0433529914711768, 'fitness': 93.94657125383503, 'individual_gain': 94.60000000000005}"
7;93.44487455398483;92.94772657195338;94.18637245364764;0.3305084568335283;1.0589059287194835;0.16701119463104258;"{'weights_and_biases': array([ -8.08425913,  -2.63686948,  15.48388012, ...,   2.21848681,
       -16.90949375,  -3.71665693]), 'mut_step_size': 1.283551496042963, 'fitness': 94.18637245364764, 'individual_gain': 95.80000000000004}"
8;93.53031313161041;93.02168263345199;94.23766574803518;0.34913759207453493;1.190365180049306;0.27199711920301306;"{'weights_and_biases': array([ -4.03059417,  -6.79273566,  38.69515658, ...,  -4.85370341,
       -35.52520486, -11.84235676]), 'mut_step_size': 1.7753562154024112, 'fitness': 93.80234767677734, 'individual_gain': 95.80000000000004}"
9;93.5597362422394;93.0928282285399;94.23766574803518;0.31656082133311003;1.1363852218746981;0.3189942967731398;"{'weights_and_biases': array([-28.22511745,  -8.27739138,  -8.88476026, ...,  25.01079723,
       -11.7829109 ,   0.16515787]), 'mut_step_size': 0.9363006644997055, 'fitness': 94.23766574803518, 'individual_gain': 95.80000000000004}"
10;93.52356130238013;93.02266573298148;94.19833644349734;0.3586525463163703;1.3278360714922859;0.40770910856508025;"{'weights_and_biases': array([ -6.16401818,  -7.69479328,  37.12117585, ...,   2.54647733,
       -34.61843188,  -6.57484961]), 'mut_step_size': 1.823558849423291, 'fitness': 94.13730981109512, 'individual_gain': 94.00000000000006}"
11;93.45719095270545;92.66814186652395;94.40951600496184;0.45477251430800114;1.5731190704603595;0.4240609010485644;"{'weights_and_biases': array([-64.34394031, -57.76044828,  42.08142323, ...,   6.86408262,
       -60.84248373, -11.32526212]), 'mut_step_size': 1.65154021108714, 'fitness': 94.40951600496184, 'individual_gain': 95.80000000000004}"
12;93.7187556129892;93.20772932632853;94.93740496697303;0.3406258448750484;1.5238327119928288;0.2781429151279794;"{'weights_and_biases': array([-66.2255258 , -56.83270066,  42.08142323, ...,   6.86408262,
       -61.42635943, -13.22781258]), 'mut_step_size': 1.7089528320109486, 'fitness': 94.93740496697303, 'individual_gain': 100}"
13;93.7262843396045;93.21964417492168;94.53014399275047;0.335911958000632;1.4635126815422885;0.33457285077709553;"{'weights_and_biases': array([-51.48400988, -38.21199069,  32.86837928, ...,  14.99761034,
       -47.37084163,  -1.75308547]), 'mut_step_size': 1.5111568273033373, 'fitness': 94.07547959267731, 'individual_gain': 96.40000000000003}"
14;93.82310779180993;93.31870783429058;94.58480267679886;0.3336716646689524;1.3988979761182536;0.41036180200909217;"{'weights_and_biases': array([-80.86502608, -86.606015  ,  53.63111496, ...,  -9.77784242,
       -80.76985771, -18.37954103]), 'mut_step_size': 2.476710938573242, 'fitness': 94.29766574803519, 'individual_gain': 96.40000000000003}"
15;93.73322112069421;93.26168263345198;94.64480267679886;0.2944691479342914;1.516002789216209;0.5895963353827219;"{'weights_and_biases': array([-26.14779902,   0.86610487,   4.44950721, ...,  36.93091798,
       -26.98690367,   3.29901764]), 'mut_step_size': 1.0302674510559258, 'fitness': 94.2418853407695, 'individual_gain': 95.20000000000005}"
16;93.74848643880902;93.24192069107681;94.45719807741364;0.3544922144963045;1.2864692971099776;0.4218682738789069;"{'weights_and_biases': array([-71.24437312, -57.19053558,  43.00466283, ...,   3.30462536,
       -65.1804248 , -21.80143614]), 'mut_step_size': 1.5962875453287446, 'fitness': 94.29766574803519, 'individual_gain': 96.40000000000003}"
17;93.781775934899;93.27173296930548;94.62965087177825;0.3637749504811038;1.3623484531945622;0.5914492225678742;"{'weights_and_biases': array([-78.98570384, -73.66632806,  45.08527794, ...,  -5.00671332,
       -76.27910011, -13.4907312 ]), 'mut_step_size': 2.075373840957353, 'fitness': 94.36246192029868, 'individual_gain': 97.00000000000003}"
18;93.88919391219717;93.45639337829168;94.87719807741364;0.35513622991813165;1.0779922535986903;0.19256686111049418;"{'weights_and_biases': array([-27.37064057,   2.50759123,   4.75077066, ...,  36.63305527,
       -24.45983713,  -0.14850072]), 'mut_step_size': 1.0643351258386444, 'fitness': 94.66670840550223, 'individual_gain': 98.20000000000002}"
19;93.92959366543374;93.3928282285399;94.87719807741364;0.35467985592178164;1.082712293565531;0.15413184504975577;"{'weights_and_biases': array([-25.30992495,   2.23231844,   5.16255108, ...,  35.71934686,
       -24.6161194 ,   1.04726089]), 'mut_step_size': 1.0573585956538334, 'fitness': 94.87719807741364, 'individual_gain': 97.60000000000002}"
20;93.90434834659665;93.35758228947822;94.7037541946517;0.3347025818432318;1.0925042233476179;0.20466740992589405;"{'weights_and_biases': array([-27.44862992,   1.00424011,   4.90758096, ...,  29.27807401,
       -23.43692494,   0.18184354]), 'mut_step_size': 1.0130990599080498, 'fitness': 94.7037541946517, 'individual_gain': 97.60000000000002}"
21;93.92925461484681;93.37124010962185;94.64480267679886;0.3328992833992933;1.09394397382059;0.21018298961343035;"{'weights_and_biases': array([-58.28435882, -51.87141261,  38.26984981, ...,  17.30855366,
       -48.88597245,  -0.71484624]), 'mut_step_size': 1.6002748228135648, 'fitness': 94.55240366476761, 'individual_gain': 96.40000000000003}"
22;94.04753374068063;93.63639337829169;94.64480267679886;0.2706965242081944;0.9908622904549247;0.09324567148700993;"{'weights_and_biases': array([-31.14300124,   1.34256422,   7.18126024, ...,  34.90619766,
       -26.43094543,   6.0375067 ]), 'mut_step_size': 0.8008662316402919, 'fitness': 94.11732261812773, 'individual_gain': 95.20000000000005}"
23;94.12164417252231;93.74814186652394;94.58480267679886;0.22827936591599376;1.0137426164904084;0.08297723607321261;"{'weights_and_biases': array([-29.48195448,  -0.51512647,   3.88448883, ...,  30.64713793,
       -23.01758341,  -2.63218844]), 'mut_step_size': 1.0170026048828902, 'fitness': 94.53014399275047, 'individual_gain': 95.80000000000004}"
24;93.95478023306362;93.50168263345198;94.64480267679886;0.30876406538948215;1.0439550625898457;0.10294101671304583;"{'weights_and_biases': array([-26.79761223,   4.0545572 ,   7.95043725, ...,  26.46275103,
       -21.98182008,   0.94061813]), 'mut_step_size': 1.1538441696466655, 'fitness': 94.43051384715858, 'individual_gain': 96.40000000000003}"
