n_gen;max_fitness;avg_fitness;best_individual_gain
0;48.165189262937396;3.363615522088806;-40.0
1;66.20090734553948;3.9452042454430902;-20.0
2;56.4589700008101;6.278609008028025;-30.0
3;65.64737060368043;8.896990816430762;-20.0
4;57.20698639161586;9.984382455078771;-30.0
5;57.20698639161586;9.929158160986303;-30.0
6;66.38687189361193;11.012461187750086;-20.0
7;66.38687189361193;12.703284761067717;-20.0
8;66.38687189361193;15.187524686740208;-20.0
9;57.20090734553948;13.69841413570785;-30.0
10;48.37959913428285;14.999611041325574;-40.0
11;66.04675666571221;13.335011314963076;-20.0
12;75.40157804100163;16.218980038135008;-10.0
13;75.40157804100163;13.059156799267052;-10.0
14;57.409013019489144;11.109737820239141;-30.0
15;57.011038583110135;12.221624889238965;-30.0
16;57.20090734553948;12.96722603017892;-30.0
17;65.52610930364773;12.03418156278688;-20.0
18;65.52610930364773;11.07963823426142;-20.0
19;66.45873645484157;10.07103301834032;-20.0
20;66.04157530697022;5.642493071534023;-20.0
21;85.51112204166712;9.919910244144242;14
22;85.51112204166712;8.799295011301155;14
23;85.51112204166712;8.56062857763854;14
24;48.38687189361193;5.0932544422599895;-40.0
